Species,SPAD,L_Aarea,L_Amass,L_Con,L_Ci,L_iWUE,L_NightRespArea,L_NightRespmass,LA,L_Peri,L_Circ,LS,LMA,L_FreshMass,L_DryMass,LWC,LDMC,L_MidribT,L_LaminaT,L_Tough,L_life,LN,LD15N,LPNUE,LC,LD13C,LCN,LP,Leaf_N_P,L_VeinD,L_T_activity,LTD,L_LipidC,L_AshC,WPTB,WPBMF,WPSMF,WPLMF,WPRMF,WPFB,WPFF,FPFM,FDFM,FRFM,FTFM,FPDM,FDDM,FRDM,FTDM,FPWC,FDWC,FRWC,FTWC,P_D,P_T,D_T,R_T,FRL,FRW,FDD,FDC,FTD,FTC,FTA,FDA,FPA,FRN,FPD,FAIR,FPAF,FDAF
H_mollis,38.6,34.24019006,919.0260746,1.220012244,328.9881626,28.06544788,-1.159237257,-29.2989261,111.952,50.256,0.557,0.979,37.25703873,3.4921,0.4171,7.372332774,0.119441024,1.85,0.51,97.6148035,162,5.56,0.32,16529.24595,40.27,-31.32,7.242805755,0.5239,10.61271235,10.68914818,0,123,3.071017274,17.66990291,168.9,0.478981646,0.246003552,0.192362345,0.082652457,203,238,0.624333333,1.833533333,0.765933333,3.2238,0.11315,0.30185,0.14215,0.55715,4.5177493,5.074319474,4.388204948,4.78623351,0.37485506,0.20308714,0.541775105,0.255137755,4.106666667,0.976666667,2.22,6.974335691,10.43333333,32.77728335,85.49408074,3.870756308,81.62332444,24,3.441187959,21.08717727,0.954724862,0.045275138
H_mollis,39.6,32.67353897,792.7304238,1.30770568,335.1496448,24.98539196,-1.221158238,-29.80785729,92.827,44.923,0.578,0.963,41.21645642,2.7843,0.3826,6.277313121,0.137413353,1.32,0.67,108.2251082,155.5,4.22,1.26,18785.08113,40.42,-31.58,9.578199052,0.4741,8.901075722,9.032357459,0.083122626,76,2.443991853,18.30188679,141.76,0.528287246,0.254867381,0.116534989,0.100310384,203,242,0.479075,1.594,0.75095,2.824025,0.147,0.3321,0.14805,0.62715,2.259013605,3.799759109,4.072272881,3.502949853,0.44263776,0.234393686,0.529538388,0.236067926,3.66,1.265,2.625,8.246680716,9.945,31.24313894,77.67825419,5.41188422,72.26636997,23.5,2.849631362,13.35327347,0.930329482,0.069670518
H_mollis,32.2,23.91884845,697.3859399,0.907985057,335.8289626,26.34277762,-1.460288148,-42.57664931,64.902,36.914,0.599,0.976,34.29786447,1.9218,0.2226,7.633423181,0.11582891,1.27,0.65,120.9574739,106.5,5.63,0.12,12386.96163,40.77,-31.54,7.241563055,0.5443,10.34356054,5.661109372,0,128,2.691511387,15.71709234,82.88,0.013272201,0.585183398,0.291385135,0.110159266,205,247,0.7257,2.021,0.63795,3.38465,0.1237,0.46045,0.12355,0.7077,4.866612773,3.389184493,4.16349656,3.782605624,0.268650233,0.174791578,0.650628798,0.174579624,3.3,0.95,2.8,8.79645943,9.4,29.53097094,69.39778172,6.157521601,63.24026012,22,2.501006249,10.27040816,0.911272069,0.088727931
H_mollis,33.6,31.28582021,823.1889226,1.122184828,331.3167988,27.87938263,-1.146915057,-27.70302856,88.329,42.897,0.603,0.976,38.00563801,2.9967,0.3357,7.926720286,0.112023226,1.89,0.61,135.8119005,206,5.38,0.74,15300.90934,41.69,-30.44,7.749070632,0.409896748,12.99843378,9.014083666,0.345503525,127,3.799654577,17.92212951,170.74,0.302213892,0.378645894,0.212838234,0.10630198,210,252,0.8136,1.9586,1.0278,3.8,0.1302,0.437,0.1932,0.7604,5.248847926,3.481922197,4.319875776,3.997369805,0.297940503,0.171225671,0.574697528,0.254076802,3.45,1.15,2.6,8.168140899,9.5,29.84513021,70.88218425,5.309291585,65.57289266,17,2.081256948,12.35059172,0.925096953,0.074903047
H_mollis,36.57771507,35.62100693,909.1830491,1.386583521,329.0593111,27.57382481,-1.17878469,-29.75609936,57.26066668,43.95208975,0.365008321,0.84391196,39.75007328,1.831852225,0.225656946,7.258697025,0.124998584,1.285817912,0.491364217,103.8334927,112.5,5.150199919,1.151639876,17867.02483,40.99833871,-30.43462297,8.263329238,0.391364057,13.76602634,10.71027037,0.261017416,82.11412562,3.692184837,17.40086203,148.51,0.268870783,0.427513299,0.187327453,0.116288465,228,266,0.44295,1.05635,0.4484,1.9477,0.0656,0.2297,0.08825,0.38355,5.752286585,3.598824554,4.08101983,4.078086299,0.2855899,0.171033764,0.598878895,0.230087342,3.25,1.05,2.15,6.754424205,8.65,27.17477645,58.76545408,3.63050301,55.13495107,13.5,1.998689983,15.18658734,0.938220455,0.061779545
H_mollis,29.6,27.72721771,951.3474274,1.275754966,343.5093632,21.73396809,-1.16944584,-31.26146043,50.094,33.151,0.573,0.985,29.14520701,1.4805,0.146,9.140410959,0.098615333,0.91,0.64,97.6148035,63.5,5.08,0.37,18727.31156,40.3,-31.42,7.933070866,0.4365,11.63802978,12.67953061,0,60,4.166666667,12.83783784,234.41,0.439102427,0.272471311,0.225033062,0.0633932,226,266,0.5326,1.25165,0.515875,2.300125,0.0811,0.3074,0.10955,0.49805,5.567200986,3.071730644,3.709036969,3.618261219,0.263825634,0.162835057,0.617207108,0.219957836,5.425,0.925,2.15,6.754424205,13,40.8407045,132.7322896,3.63050301,129.1017866,15.75,2.33180498,35.56030287,0.972647929,0.027352071
H_mollis,35.57132595,25.2009128,577.0224568,0.985526774,329.472186,30.6324467,-0.980978793,-23.85018492,34.94960258,42.42611313,0.256547136,0.820666701,45.41027256,1.252012479,0.151505915,7.172362696,0.127984313,1.250945189,0.452284447,132.9250366,68.5,3.426201855,1.048992131,16969.94908,40.50717245,-30.55742959,12.72537681,0.286751401,12.12985326,7.297393675,1.850609996,68.07379007,3.65131832,17.26233056,63.62,0.448286702,0.291103427,0.215026721,0.04558315,259,313,0.355541158,0.521778841,0.222728627,1.100048626,0.05299319,0.110821223,0.03995723,0.203877208,5.714787299,3.700451661,4.591675895,4.374551859,0.499757996,0.264242956,0.544682182,0.191074861,3.004642582,0.942637409,1.45643066,4.575511863,7.465715825,23.45423799,45.21467855,1.716566472,43.49811208,14.13538983,3.183148511,26.68084243,0.959816903,0.040183095
H_neglectus,40.68601006,51.93662754,1047.176236,2.509865934,333.9973372,20.69298875,-2.206949854,-44.49779568,65.73,45.878,0.392,0.748,49.59683554,2.6108,0.326,7.008588957,0.124865941,1.55,0.55,120.9574739,55.5,5.56,1.74,18834.10496,40.89,-30.62,7.354316547,0.3544,15.68848758,6.826611811,0.161398755,43,0.554528651,19.57364341,119.31,0.03545386,0.644371805,0.160506244,0.159668092,189,203,0.93005,2.0865,0.68745,3.704,0.12915,0.4155,0.09155,0.6362,6.201316299,4.02166065,6.509011469,4.822068532,0.310830325,0.203002201,0.653096511,0.143901289,4.05,1.435,2.765,8.686503687,10.865,34.13340418,92.71485911,6.004545674,86.71031343,20.5,2.359982881,14.44077839,0.935236426,0.064763574
H_neglectus,41.28657923,54.36887798,1049.135424,1.993863574,321.6690604,27.26810334,-1.670714817,-32.23914421,46.775,41.171,0.347,0.717,51.82255478,2.0186,0.2424,7.327557756,0.120083226,1.09,0.59,131.5677786,80.71190697,4.92,1.74,21323.89073,38.94,-31.22,7.914634146,0.3767,13.06079108,5.582017675,0.144849754,62,1.232394366,19.76284585,118.7289491,0.150570669,0.534278846,0.20426827,0.110882214,198.6837354,223.5691649,0.518737079,1.500867189,0.685619182,2.70522345,0.075020728,0.296838723,0.10037262,0.472467009,6.107594133,4.187343459,6.159756695,4.835697065,0.272047794,0.16546946,0.624492047,0.210038491,3.261325578,1.011710529,2.294046076,7.206958299,8.816697233,27.69847125,63.00286202,4.321051167,58.68181085,17.72530596,2.51849543,15.22115874,0.928975559,0.07102444
H_neglectus,36.79927153,35.4984268,873.8648212,1.267819752,327.4099276,29.08540365,-1.275633299,-31.36301516,42.70361915,39.97450627,0.327823279,0.838419535,41.31605089,1.391184383,0.172627202,7.112029739,0.127521371,1.205232831,0.481106272,107.9942738,84.5,5.172738303,0.943546139,16999.91692,40.98672131,-30.71290105,8.191655076,0.398788183,13.38859855,8.973375488,0.31997542,73.01026427,3.791245883,18.11211139,6.51,0.179723502,0.597542243,0.12749616,0.095238095,224,252,0.387434785,0.999164664,0.44999231,1.836591758,0.056866265,0.208736764,0.075115378,0.341572136,5.905853662,4.004398364,4.985786937,4.475026332,0.301905166,0.175969051,0.604860333,0.219170613,3.125727856,0.970153415,1.866038406,5.862332547,8.117494117,25.50185988,54.07148397,2.898345707,51.17313827,15.50105429,2.739269766,20.28533486,0.941740829,0.058259169
H_neglectus,36.85148408,48.67574116,1080.841646,1.873119343,326.086611,25.98646015,-1.219087033,-26.73801856,44.099,39.99,0.347,0.758,45.03503481,1.7793,0.1986,7.959214502,0.111616928,1.4,0.54,95.49274255,80,5.25,1.52,20587.45993,46.7,-31.83,8.895238095,0.3659,14.34818256,7.75095049,0.220611289,61,1.411290323,20.36363636,74.07,0.069933846,0.59200756,0.185230188,0.152828406,182,200,0.7215,2.34485,1.1264,4.19275,0.11315,0.4616,0.1473,0.72205,5.376491383,4.079831023,6.646978955,4.806730836,0.24512565,0.156706599,0.639290908,0.204002493,3.45,1.25,2.9,9.110618695,9.8,30.78760801,75.42963961,6.605198554,68.82444106,19,2.085478565,10.41973841,0.91243232,0.08756768
H_neglectus,38.13208736,52.70455421,1086.126673,2.204750711,328.9451393,23.90499477,-1.344578607,-31.61428104,41.566,35.38,0.417,0.833,48.52523697,1.5162,0.2017,6.517104611,0.133029943,1.08,0.56,135.8119005,59,5.08,1.85,21380.44633,41.84,-30.78,8.236220472,0.3412,14.88862837,6.304976059,0.121413448,55,2.114164905,16.62921348,107.42,0.076801341,0.643176317,0.152578663,0.127443679,182,193,0.29225,1.2871,0.3268,1.90615,0.0434,0.24325,0.04735,0.334,5.733870968,4.291264132,5.901795143,4.707035928,0.178417266,0.12994012,0.728293413,0.141766467,2.25,0.68,2.38,7.476990516,6.88,21.61415746,37.17635083,4.448809357,32.72754147,16.5,2.206770219,7.356472001,0.880332274,0.119667726
H_neglectus,39.50708029,53.04291029,1069.035021,1.582329861,311.1121246,33.52203077,-1.626420445,-32.77912931,70.338,52.359,0.322,0.747,49.61756092,2.9927,0.349,7.575071633,0.116617102,1.44,0.48,101.8589254,76,4.67,2.92,22891.54221,39.78,-30.88,8.518201285,0.3756,12.43343983,7.441229635,0.22842512,63,2.13592233,18.18181818,86.16,0.054201486,0.568477252,0.163068709,0.214252553,182,198,0.6895,2.23115,0.6788,3.59945,0.09895,0.43525,0.0903,0.6245,5.96816574,4.126134406,6.517165006,4.763730985,0.227340609,0.158446757,0.696957566,0.144595677,3.205,1.145,2.93,9.204866475,9.34,29.34247538,68.51468002,6.742564693,61.77211533,20,2.172763728,9.16151615,0.901589489,0.098410511
H_neglectus,45.02418323,56.49080612,1230.642746,1.447997562,299.7414986,39.01305334,-1.66776384,-36.33195582,61.76,43.63,0.408,0.741,45.90349741,2.6305,0.2835,8.278659612,0.107774187,1.3,0.52,82.76037688,75.42764972,5.91,1.93,20823.05831,38.98,-31.04,6.595600677,0.3715,15.90847914,6.672148071,0.106231359,64,0.440528634,23.00194932,138.75,0.062774775,0.64590991,0.208720721,0.082594595,182,238,0.5959,1.7934,0.8252,3.2145,0.0854,0.3745,0.1125,0.5724,5.977751756,3.788785047,6.335111111,4.615828092,0.228037383,0.149196366,0.654262753,0.196540881,3.42,1.1,2.3,7.225663103,9.14,28.71415685,65.61184841,4.154756284,61.45709213,21,2.906307656,14.79198488,0.936676738,0.063323262
H_neglectus,36.17057281,45.15043959,1121.492677,2.163651194,333.8454026,20.8677072,-2.04103879,-50.69740357,28.391,24.769,0.582,0.902,40.25923708,1.0177,0.1143,7.90376203,0.112312076,0.97,0.51,112.4692301,48,6.5,0.46,17253.7335,39.38,-31.37,6.058461538,0.397269805,13.60596295,9.617050969,0,141,0.921658986,18.60431852,156.75,0.032663477,0.642488038,0.173588517,0.151259968,182,203,0.42705,1.4451,0.66025,2.5324,0.0634,0.15696,0.0884,0.30876,5.735804416,8.206804281,6.468891403,7.201839617,0.403924567,0.205337479,0.508356005,0.286306516,3.075,0.865,2.215,6.958627728,8.365,26.27942255,54.9568424,3.853340104,51.1035023,19.5,2.80227665,13.26213127,0.929884252,0.070115748
H_neglectus,41.03194786,44.91921555,1241.966056,1.991159597,333.4439513,22.55932453,-1.319880585,-31.6929541,32.128,34.922,0.331,0.691,36.16782869,1.2205,0.1162,9.503442341,0.095206882,0.82,0.69,65.78388931,36.5,5.98,0.58,20768.66315,35.72,-32.38,5.973244147,0.563,10.62166963,4.568956762,0.115051234,55,1.293103448,18.59649123,95.81,0.054378457,0.619455172,0.221480013,0.104686358,189,205,0.37355,0.6713,0.53785,1.5827,0.05065,0.17795,0.06695,0.29555,6.375123396,2.77240798,7.03360717,4.35510066,0.284630514,0.171375402,0.602097784,0.226526814,2.875,0.76,2.33,7.319910883,8.08,25.38406864,51.27581865,4.263848089,47.01197057,20.5,2.800580544,11.02571423,0.916844856,0.083155144
H_neglectus,36.05421593,39.84150324,898.3193911,1.470704967,327.5454291,27.09007186,-1.062163908,-23.57526666,56.932,39.461,0.459,0.851,44.35115576,1.9791,0.2525,6.838019802,0.127583245,1.14,0.49,127.3236567,119.5,4.85,3.35,18522.0493,40.07,-30.74,8.26185567,0.4103,11.82061906,13.8396668,0.157672742,52,1.495016611,19.36090226,70.57,0.042652685,0.552075953,0.199376506,0.205894856,182,200,0.73745,2.56395,1.15325,4.45465,0.11045,0.48045,0.1546,0.7455,5.676776822,4.336559475,6.459573092,4.975385647,0.229888646,0.1481556,0.644466801,0.207377599,3.025,0.95,3.085,9.691813336,9.135,28.69844889,65.54008265,7.474811036,58.06527162,26,2.682676512,7.768125688,0.88595054,0.11404946
H_neglectus,40.3324266,50.20176974,1067.002144,2.122110885,329.2551703,23.65652525,-1.424522052,-31.1079983,59.682,40.982,0.447,0.822,47.04936162,2.1663,0.2808,6.71474359,0.129621936,1.25,0.57,118.835413,107,4.99,2.5,21382.80851,39.82,-30.93,7.97995992,0.3383,14.7502217,8.0921406,0.1604278,53,1.356589147,20.03891051,80.94,0.031134173,0.56202125,0.194712132,0.212132444,178,189,0.7086,2.303,0.88075,3.89235,0.10935,0.4104,0.11545,0.6352,5.480109739,4.611598441,6.628843655,5.127755038,0.266447368,0.172150504,0.646095718,0.181753778,3.6,1.2,3.05,9.581857593,10.25,32.2013247,82.51589454,7.306166415,75.20972813,19,1.982914045,10.29400699,0.911457466,0.088542534
H_neglectus,41.28657923,50.25689192,1075.362173,1.413393929,310.0723538,35.55759713,-1.767777393,-37.82567658,61.988,44.98,0.385,0.805,46.73485191,2.5833,0.2897,7.917155678,0.112143382,1.47,0.57,131.5677786,75,5.88,2.62,18288.47234,44.46,-30.07,7.56122449,0.4658,12.62344354,9.237350642,0.101716383,97,1.848428835,18.359375,87.93,0.074491072,0.616854316,0.186511998,0.122142613,191,210,1.1674,1.96705,1.13855,4.273,0.14835,0.36565,0.1512,0.6652,6.869228177,4.379597976,6.530092593,5.42363199,0.405715848,0.223015634,0.549684305,0.22730006,5.195,0.995,2.75,8.639379797,13.14,41.28052747,135.6065327,5.939573611,129.6669591,19.5,2.257106466,21.83102149,0.956199945,0.043800055
H_neglectus,39.50708029,55.00714801,934.330416,2.032972067,322.2346923,27.05750311,-2.915180289,-49.51613945,90.941,51.285,0.435,0.797,58.87333546,4.1187,0.5354,6.692753082,0.129992473,1.6,0.5,154.910449,53.5,4.77,3.01,19587.63975,43.37,-30.85,9.092243187,0.3159,15.0997151,9.588776224,0.193224689,44,1.320132013,21.75438596,93.59,0.073832674,0.589592905,0.202906293,0.133668127,224,247,0.52595,1.6432,0.7721,2.94125,0.0686,0.25475,0.08445,0.4078,6.666909621,5.450245339,8.142687981,6.212481609,0.269283611,0.168219716,0.624693477,0.207086807,3.275,1.13,2.09,6.565928646,8.64,27.14336053,58.62965874,3.430697718,55.19896102,15.5,2.360671405,16.08971864,0.941485286,0.058514714
H_neglectus,38.53714697,47.22672857,1119.181892,1.379826812,311.6720228,34.22656247,-1.713951035,-40.61731609,34.22,36.728,0.319,0.683,42.1975453,1.3775,0.1444,8.539473684,0.104827586,1.02,0.48,93.37068161,57.5,6.19,0.53,18080.4829,38.63,-30.45,6.240710824,0.5867,10.5505369,13.27827214,0.241591349,89,1.420959147,20.19950125,162.04,0.071895828,0.662552456,0.152986917,0.112564799,210,238,0.3507,1.4196,0.5616,2.3319,0.0597,0.2481,0.0839,0.3917,4.874371859,4.721886336,5.693682956,4.953280572,0.240628779,0.152412561,0.633392903,0.214194537,3.75,0.75,2.4,7.539822369,9.9,31.10176727,76.97687399,4.523893421,72.45298057,20,2.652582385,16.015625,0.941230487,0.058769513
H_neglectus,39.3177408,48.11938053,1093.422215,1.608898885,318.7776535,29.90826892,-1.661834933,-37.20683772,55.149,38.508,0.467,0.822,44.00805092,2.0007,0.2427,7.243510507,0.121307542,1.22,0.47,112.4692301,14,5.85,2.88,18690.97804,40.4,-29.85,6.905982906,0.4698,12.45210728,8.190374066,0,52,1.121495327,18.90838207,69.53,0.028045448,0.596001726,0.259743995,0.116208831,191,221,0.5759,1.9494,0.7205,3.2458,0.0579,0.3154,0.0878,0.4611,8.946459413,5.180722892,7.206150342,6.039253958,0.183576411,0.125569291,0.684016482,0.190414227,3.23,1.02,2.87,9.016370916,9.33,29.31105946,68.36804619,6.469246132,61.89880005,24,2.661824832,9.56816278,0.905376174,0.094623826
H_neglectus,40.5101951,38.33053322,915.1772124,1.574435165,331.7392607,24.34557743,-1.313319005,-31.76679473,35.217,34.105,0.38,0.724,41.88318142,1.371,0.1475,8.294915254,0.107585704,1.1,0.51,87.00449877,52.5,5.53,2.84,16549.31668,40.36,-30.39,7.298372514,0.2956,18.70771313,7.598947741,0,72,1.876172608,18.56287425,122.44,0.057415877,0.678209735,0.199117935,0.065256452,190.2228348,209.9232937,0.451864258,1.259711377,0.589017037,2.300592672,0.062530773,0.243537569,0.082320928,0.389021839,6.289663818,4.282578125,6.338436452,5.007041038,0.268108508,0.164215465,0.62193985,0.213844683,2.929303325,1.081757191,2.221609578,6.97939233,8.080216229,25.38474794,52.55246169,3.963584367,48.58887732,16.7581512,2.43230922,12.98335909,0.920240714,0.079759286
H_neglectus,45.93125204,52.99564147,1114.079729,2.39743696,332.9370733,22.10512408,-1.169209512,-25.57012602,73.241,48.132,0.397,0.747,47.56898459,3.3479,0.3484,8.609357061,0.104065235,1.68,0.55,116.713352,59,6.23,2.21,17882.49967,39.72,-30.83,6.375601926,0.3348,18.60812425,7.828405062,0.151397327,57,0.899280576,19.51710262,95.94,0.07191995,0.624244319,0.187200334,0.116635397,207,226,0.88145,2.76955,1.19835,4.84935,0.0648,0.4873,0.09655,0.64865,12.60262346,4.683459881,11.41170378,6.476065675,0.132977632,0.099899792,0.751252602,0.148847607,2.9,0.95,3.25,10.21017612,9.05,28.43141351,64.32607308,8.295768101,56.03030498,31,3.036186607,6.75408284,0.871035683,0.128964317
H_occidentali_ssp_occidentalis,32.9,25.74050483,585.5980313,0.677994445,315.8090105,37.96565744,-0.997894434,-22.70215832,94.663,57.467,0.36,0.825,43.95592787,3.7695,0.4161,8.059120404,0.110385993,1.4,0.41,140.0560224,154.5,4.58,2.12,12785.98322,41.48,-30.48,9.056768559,0.3039,15.07074696,6.974111954,0.296449763,24,3.484320557,26.04373757,50.36,0.257347101,0.309571088,0.347895155,0.085186656,207,238,0.19265,0.39375,0.1348,0.7212,0.0416,0.08625,0.02895,0.1568,3.631009615,3.565217391,3.656303972,3.599489796,0.482318841,0.265306122,0.550063776,0.184630102,3.05,0.55,1.25,3.926990817,7.35,23.090706,42.42917228,1.22718463,41.20198765,13.5,3.437746771,33.5744,0.971076866,0.028923134
H_occidentali_ssp_occidentalis,40.9,31.94659897,449.3850904,0.931179605,320.6549418,34.30766612,-1.203678143,-27.47836967,40.878,32.6,0.483,0.842,71.08958364,1.6901,0.2906,4.815898142,0.171942489,1.18,0.64,163.3986928,165,4,-0.98,11234.62726,37.83,-30.91,9.4575,0.3512,11.38952164,7.343103272,0.260380883,42,3.50877193,19.77186312,151.1375578,0.289222279,0.454524922,0.206981878,0.049270918,219.5700432,252.9843563,0.322575139,0.699854062,0.295798108,1.318227308,0.048343509,0.150580883,0.052523101,0.251447493,5.795928632,3.647959538,4.670532996,4.236840084,0.332766442,0.195324991,0.601591305,0.203083701,3.037181031,0.885554931,1.518940372,4.771891913,7.593302434,23.85506314,46.79783436,1.915723249,44.88211111,14.28858181,3.084833863,26.4342351,0.95796276,0.042037237
H_occidentali_ssp_occidentalis,30.9,29.65013776,716.2421805,1.167251553,334.9375606,25.40166915,-0.818026163,-19.76061115,18.528,31.257,0.238,0.67,41.39680484,0.6973,0.0767,8.091264668,0.109995698,0.84,0.43,120.9574739,23,4.86,0.85,14737.49343,39.61,-31.95,8.150205761,0.370563649,13.16832685,6.3193072,0,44,4.017100309,17.24035296,28.7,0.414285714,0.156794425,0.415679443,0.013240418,231,254,0.1551,0.2563,0.0745,0.4859,0.0243,0.0565,0.0149,0.0957,5.382716049,3.536283186,4,4.077324974,0.430088496,0.253918495,0.590386625,0.15569488,2.8,0.7,1.2,3.769911184,6.8,21.36283004,36.31681108,1.130973355,35.18583772,13,3.4483571,31.11111111,0.968858131,0.031141869
H_occidentali_ssp_occidentalis,35.8,35.32430363,817.7104999,1.13808242,323.3228275,31.03844064,-0.771229468,-17.85293322,36.436,41.066,0.272,0.696,43.19903392,1.2061,0.1574,6.662642948,0.130503275,0.66,0.41,127.3236567,215,4.51,2.05,18131.05321,40.83,-32.51,9.053215078,0.363577066,13.82920911,5.899959947,0,25,3.114186851,16.35220126,42.99,0.201209584,0.386601535,0.330774599,0.081414282,217,242,0.151,0.1866,0.10815,0.44575,0.0366,0.04395,0.0207,0.10125,3.12568306,3.245733788,4.224637681,3.402469136,0.832764505,0.361481481,0.434074074,0.204444444,1.85,0.75,1.05,3.298672286,4.75,14.9225651,17.72054606,0.865901475,16.85464459,14,4.244131816,19.46485261,0.951135734,0.048864266
H_occidentali_ssp_occidentalis,43.3,34.89598769,663.5754814,1.236401737,327.5155201,28.22382616,-1.225906763,-27.93119813,43.299,37.451,0.388,0.756,52.58781958,1.7166,0.2277,6.53886693,0.132645928,1.24,0.55,161.2766319,188.5,4.84,1.64,13710.23722,42.32,-30.68,8.743801653,0.3537,13.68391292,8.583586308,0.319293901,59,3.991596639,16.41791045,36.1,0.205817175,0.434072022,0.283379501,0.076731302,210,242,0.13525,0.3599,0.1085,0.60365,0.02165,0.0793,0.0225,0.12345,5.247113164,3.538461538,3.822222222,3.889833941,0.273013871,0.175374646,0.64236533,0.182260024,2.26,0.49,0.995,3.12588469,5.515,17.32588348,23.88806185,0.777563817,23.11049804,17,5.438460367,29.7216737,0.96744969,0.03255031
H_occidentali_ssp_occidentalis,34.2,30.00060874,652.383017,1.39447333,342.4309731,21.51393512,-1.029349454,-24.77208046,46.34,43.604,0.306,0.75,45.98618904,1.6581,0.2131,6.780854059,0.128520596,1.21,0.54,131.5677786,48,3.73,1.44,17490.16131,40.85,-31.25,10.95174263,0.3877,9.620840856,6.262454554,0.271202552,38,3.846153846,16.96252465,95.1,0.379495268,0.335120925,0.231440589,0.053943218,224,249,0.1148,0.31975,0.12795,0.5625,0.02205,0.0709,0.0248,0.11775,4.206349206,3.509873061,4.159274194,3.777070064,0.31100141,0.187261146,0.602123142,0.210615711,1.96,0.41,1.03,3.235840433,4.95,15.55088364,19.2442185,0.833228912,18.41098959,18,5.56269704,22.09595626,0.956702377,0.043297623
H_occidentali_ssp_occidentalis,42.3,34.86090483,728.0266161,1.26452051,329.8486793,27.56847719,-1.156927808,-26.90898307,42.039,43.944,0.274,0.664,47.88410761,1.9341,0.2013,8.60804769,0.104079417,1.44,0.58,144.3001443,190,4.81,3.44,15135.68848,38.77,-30.84,8.06029106,0.3611,13.32040986,6.331596242,0.256455533,35,4.05982906,19.45392491,66.63,0.168542698,0.447396068,0.300015008,0.084046225,214,245,0.0931,0.259,0.0871,0.4392,0.0142,0.07465,0.0156,0.10445,5.556338028,2.469524447,4.583333333,3.204882719,0.190221031,0.135950215,0.714696027,0.149353758,1.9,0.6,1.1,3.455751919,4.9,15.393804,18.8574099,0.950331778,17.90707813,13.5,3.906530421,18.84297521,0.949604332,0.050395668
H_occidentali_ssp_occidentalis,31.6,22.67860886,483.061772,1.08595824,347.2280948,20.88349997,-0.934949399,-19.9147274,39.15,50.315,0.194,0.63,46.94763729,1.532,0.1838,7.335146899,0.11997389,1.18,0.41,161.2766319,173,4.4,-0.73,10978.67664,40.1,-30.8,9.113636364,0.6227,7.066002891,9.625109336,0.13119395,45,4.585537919,17.09090909,19.7,0.273604061,0.183248731,0.490862944,0.052284264,224,249,0.234003066,0.483331107,0.201693234,0.919027407,0.036293643,0.108006178,0.036658954,0.180958775,5.472327689,3.600139987,4.446773076,4.095527695,0.36432492,0.207737644,0.59609361,0.196168743,2.665586294,0.7634099,1.30959143,4.114202816,6.640764018,20.86257545,36.11006066,1.414367421,34.69569324,13.30895481,3.333241949,26.81936328,0.954373077,0.04562692
H_occidentali_ssp_occidentalis,38.4,33.24741238,600.3326858,0.977555868,318.8048738,34.01075422,-0.763072396,-13.77843471,84.974,62.811,0.271,0.687,55.38164615,3.7922,0.4706,7.058223544,0.12409683,1.53,0.42,127.3236567,171,4.72,2.64,12718.91284,38.68,-30.64,8.194915254,0.2085,22.63788969,6.987564128,0.238816978,13,4.210526316,31.81818182,49.53,0.537452049,0.151221482,0.274177266,0.037149203,214,245,0.339822029,0.713778696,0.308931994,1.362532718,0.048532632,0.149410574,0.056026628,0.255194186,6.131420464,3.8721228,4.676501678,4.400667503,0.351075663,0.200291594,0.585126265,0.21458214,3.175750911,0.823420412,1.541772001,4.843619591,7.893273823,24.79745105,50.63014513,1.984930469,48.64521466,14.60932874,3.119747007,27.13718424,0.960198507,0.039801491
H_occidentali_ssp_occidentalis,36.3,32.67047789,616.9115093,0.865893994,314.0784526,37.73034357,-0.709171907,-13.39118188,77.042,80.386,0.15,0.666,52.95812674,3.3505,0.408,7.212009804,0.12177287,1.54,0.49,131.5677786,179,4.25,2.33,14515.56492,38.11,-30.94,8.967058824,0.3624,11.72737307,7.76017738,0.432020599,33,4.291044776,20.11385199,104.24,0.533576362,0.203376823,0.228415196,0.034631619,203,226,0.2168,0.4197,0.1877,0.8242,0.032,0.0759,0.0322,0.1401,5.775,4.529644269,4.829192547,4.882940757,0.421607378,0.22840828,0.541755889,0.229835832,2.64,0.66,1.17,3.675663405,6.45,20.26327262,32.67452709,1.075131546,31.59939555,13,3.536776513,29.39119001,0.967095727,0.032904273
H_occidentali_ssp_occidentalis,38.3,35.47523556,679.6047653,1.017706328,315.983844,34.85802789,-1.117490699,-25.37208455,79.598,68.485,0.213,0.64,52.19980402,3.6174,0.4155,7.706137184,0.114861503,1.04,0.41,144.3001443,179,4.26,1.62,15953.16351,40.15,-30.87,9.424882629,0.4117,10.3473403,7.330221955,0.531999166,17,2.998236332,17.02544031,75.46,0.200503578,0.262523191,0.449244633,0.087728598,203,226,0.2444,0.48385,0.19725,0.9255,0.042525,0.1026,0.040275,0.1854,4.747207525,3.71588694,3.897579143,3.991909385,0.414473684,0.229368932,0.553398058,0.21723301,2.76,0.7175,1.355,4.256858046,6.875,21.59844949,37.12233507,1.442010663,35.6803244,14.5,3.406268155,24.74345393,0.961155174,0.038844826
